path,name,code,sub-code,original-price,price,sale-price,options,headline,caption,abstract,explanation,additional1,additional2,additional3,relevant-links,ship-weight,taxable,release-date,temporary-point-term,point-code,meta-desc,template,sale-period-start,sale-period-end,sale-limit,sp-code,brand-code,yahoo-product-code,product-code,jan,isbn,delivery,astk-code,condition,product-category,spec1,spec2,spec3,spec4,spec5,spec6,spec7,spec8,spec9,spec10,display,sort,sp-additional
"白ワイン
フランス
フランス:ブルゴーニュ地方","2014 マランジュ・プルミエ・クリュ・ラ・フシエール / ドメーヌ・バシュレ・モノ",8708,,5600,5600,,,ユベール・ラミーと並ぶブルゴーニュの新星,,,"国: France
地方: Bourgogne
ブドウ品種: シャルドネ100%
インポーター: Orveaux, inc.
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ブルゴーニュ地方","2014 ジュヴレ・シャンベルタン・ヴィエイユ・ヴィーニュ / ブリューノ・デゾネイ・ビセイ",8725,,7700,7700,,,隠れた優良古典派ブルゴーニュ,,,"国: France
地方: Bourgogne
ブドウ品種: ピノ・ノワール100%
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ブルゴーニュ地方","2014 シャンボール・ミュジニー・ラ・コンブ・ドルヴォー・ヴィエーユ・ヴィーニュ / ブリューノ・デゾネイ・ビセイ",8726,,8000,8000,,,隠れた優良古典派ブルゴーニュ,,,"国: France
地方: Bourgogne
ブドウ品種: ピノ・ノワール100%
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ブルゴーニュ地方","2014 ヴォーヌ・ロマネ・ヴィエイユ・ヴィーニュ / ブリューノ・デゾネイ・ビセイ",8728,,4300,4300,,,隠れた優良古典派ブルゴーニュ,,,"国: France
地方: Bourgogne
ブドウ品種: ピノ・ノワール100%
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:ブルゴーニュ地方","2014 ムルソー・プルミエ・クリュ・シャルム / ドメーヌ・ジャン・マリー・ブーズロー",8734,,9500,9500,,,ギド・アシェット常連、10代続くブーズロー家,,,"国: France
地方: Bourgogne
ブドウ品種: シャルドネ100%
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ブルゴーニュ地方","2014 ボーヌ・ヴィエイユ・ヴィーニュ・ド・サン・デジレ / シャトー・ド・ラ・ヴェル",8738,,4500,4500,,,大統領晩餐会にも選ばれるムルソーの名門,,,"国: France
地方: Bourgogne
ブドウ品種: ピノ・ノワール100%
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ブルゴーニュ地方","2014 ポマール ・レ・シャンラン / シャトー・ド・ラ・ヴェル",8739,,6500,6500,,,大統領晩餐会にも選ばれるムルソーの名門,,,"国: France
地方: Bourgogne
ブドウ品種: ピノ・ノワール100%
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:ブルゴーニュ地方","2014 ムルソー・プルミエ・クリュ・カイユレ / シャトー・ド・ラ・ヴェル",8741,,9000,9000,,,大統領晩餐会にも選ばれるムルソーの名門,,,"国: France
地方: Bourgogne
ブドウ品種: シャルドネ100%
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ブルゴーニュ地方","2014 ヴォルネイ・プルミエ・クリュ・シャンパン / ドメーヌ・ガニャール・ドラグランジュ",8745,,8500,8500,,,飲み飽きないクラシック・ブルゴーニュ,,,"国: France
地方: Bourgogne
ブドウ品種: ピノ・ノワール100%
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ブルゴーニュ地方","2014 シャサーニュ・モンラッシェ・プルミエ・クリュ / ドメーヌ・ガニャール・ドラグランジュ",8746,,7500,7500,,,飲み飽きないクラシック・ブルゴーニュ,,,"国: France
地方: Bourgogne
ブドウ品種: ピノ・ノワール100%
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:ブルゴーニュ地方","2014 バタール・モンラッシェ・グラン・クリュ / ドメーヌ・ガニャール・ドラグランジュ",8748,,31000,31000,,,飲み飽きないクラシック・ブルゴーニュ,,,"国: France
地方: Bourgogne
ブドウ品種: シャルドネ100%
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:ブルゴーニュ地方","2014 シャサーニュ・モンラッシェ・プルミエ・クリュ・ラ・ブードリオット / ドメーヌ・ガニャール・ドラグランジュ",8749,,10000,10000,,,飲み飽きないクラシック・ブルゴーニュ,,,"国: France
地方: Bourgogne
ブドウ品種: シャルドネ100%
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ブルゴーニュ地方","2015 マランジュ・プルミエ・クリュ・レ・クロ・ルソ / ドメーヌ・ロワイエ",8751,,3700,3700,,,コート・シャロネーズのギド・アシェット常連生産者,,,"国: France
地方: Bourgogne
ブドウ品種: ピノ・ノワール100%
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:ブルゴーニュ地方","2015 ブルゴーニュ・シャルドネ / ドメーヌ・ロワイエ",8753,,2500,2500,,,コート・シャロネーズのギド・アシェット常連生産者,,,"国: France
地方: Bourgogne
ブドウ品種: シャルドネ100%
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ローヌ河流域","2014 シャトーヌフ・デュ・パプ・ルージュ・レゼルヴ・オーギュスト・ファヴィエ / ドメーヌ・サン・プレフェール",8754,,7900,7900,,,,,,"国: France
地方: Vall?e du Rh?ne
ブドウ品種: グルナッシュ65％＋シラー20％＋サンソー10％＋ムールヴェドル5％
インポーター: Firadis
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ローヌ河流域","2014 シャトーヌフ・デュ・パプ・ルージュ・コレクション・シャルル・ジロー / ドメーヌ・サン・プレフェール",8755,,12000,12000,,,,,,"国: France
地方: Vall?e du Rh?ne
ブドウ品種: グルナッシュ60％＋ムールヴェドル40％
インポーター: Firadis
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:ローヌ河流域","2014 シャトーヌフ・デュ・パプ・ブラン / ドメーヌ・サン・プレフェール",8756,,7800,7800,,,,,,"国: France
地方: Vall?e du Rh?ne
ブドウ品種: クレレット80％＋ルーサンヌ20％
インポーター: Firadis
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ローヌ河流域","2014 シャトーヌフ・デュ・パプ・ルージュ・コロンビ / ドメーヌ・サン・プレフェール",8758,,8100,8100,,,,,,"国: France
地方: Vall?e du Rh?ne
ブドウ品種: グルナッシュ100％
インポーター: Firadis
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ボルドー地方","2009 シャトー・グレシエ・グラン・プジョー / シャトー・グレシエー・グラン・プジョー",8759,,4000,4000,,,シャトー・シャス・スプリーン所有の隠れた名シャトー,,,"国: France
地方: Bordeaux
ブドウ品種: カベルネ・ソーヴィニヨン＋メルロ＋カベルネ・フラン
インポーター: TERRAVERT
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ボルドー地方","2011 ラ・ダーム・ド・モンローズ / シャトー・モンローズ",8760,,5500,5500,,,サン・テステフのシャトー・ラトゥールの異名を持つ,,,"国: France
地方: Bordeaux
ブドウ品種: カベルネ・ソーヴィニヨン57％＋メルロ37％＋カベルネ・フラン＋プティ・ヴェルド6％
インポーター: TERRAVERT
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ボルドー地方","2011 フルール・ド・ペデスクロー / シャトー・ペデスクロー",8761,,4000,4000,,,お買得な格付け5級セカンドワイン！,,,"国: France
地方: Bordeaux
ブドウ品種: カベルネ・ソーヴィニヨン50％＋メルロー45％＋カベルネ・フラン5％
インポーター: TERRAVERT
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ボルドー地方","2005 シャトー・ペイラボン / シャトー・ペイラボン",8762,,4000,4000,,,ヴィクトリア女王も訪れたブルジョワ級の名門シャトー,,,"国: France
地方: Bordeaux
ブドウ品種: カベルネ・ソーヴィニヨン60%＋メルロ35%＋カベルネ・フラン3%＋プティ・ヴェルド2%
インポーター: TERRAVERT
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"シャンパーニュ
フランス","2006 ユーグ・ゴドメ・ミレジム・ブリュット / ユーグ・ゴドメ",8765,,9800,9800,,,数少ないヴェルズネイの優良生産者,,,"国: France
地方: Champagne
ブドウ品種: シャルドネ60％＋ピノ・ノワール40％
インポーター: TERRAVERT
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1373,,,,,,,,,,,1,99,
"シャンパーニュ
フランス","1982-2012 ユレ・フレール・メモワール・エクストラ・ブリュット / ユレ・フレール",8766,,9800,9800,,,ジャンシス注目の若手,,,"国: France
地方: Champagne
ブドウ品種: ピノ･ムニエ45％＋シャルドネ10％ピノ･ノワール＋45％
インポーター: TERRAVERT
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1373,,,,,,,,,,,1,99,
"シャンパーニュ
フランス","2009 リルベール・フィス・ブリュット・ブラン・ド・ブラン・クラマン・グラン・クリュ / リルベール・フィス",8768,,9800,9800,,,クラマンの新星,,,"国: France
地方: Champagne
ブドウ品種: シャルドネ100％
インポーター: TERRAVERT
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1373,,,,,,,,,,,1,99,
赤ワイン,"1990 D.O.C.G.バルバレスコ・ブリッコ・アジリ / チェレット",8771,,20000,20000,,,,,,"国: Italy
地方: Piemonte
ブドウ品種: ネッビオーロ100％
インポーター: TIRE-BOUCHON
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"白ワイン
南アフリカ","2015 W.O. ・コンスタンシア・リースリング / クレイン・コンスタンシア",8772,,3500,3500,,,南アフリカ甘口ワインの代名詞,,,"国: South Africa
地方: Western Cape
ブドウ品種: リースリング100％
インポーター: RAFFINE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"甘口ワイン
南アフリカ","2013 W.O. ・コンスタンシア・ヴァン・ド・コンスタンス / クレイン・コンスタンシア",8773,,11000,11000,,,南アフリカ甘口ワインの代名詞,,,"国: South Africa
地方: Western Cape
ブドウ品種: ミュスカ・ド・フロンティニャン100％
インポーター: RAFFINE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1376,,,,,,,,,,,1,99,
"赤ワイン
南アフリカ","2015 W.O. ・サント・ヘレナ・ベイ・ブラーク・クイル・バルバロッサ / A.A.バーデンホースト",8775,,5500,5500,,,,,,"国: South Africa
地方: Western Cape
ブドウ品種: ケープ・バルバロッサ100％
インポーター: RAFFINE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:ルーション地方","2015 コート・デュ・ルーシヨン・キュヴェ・サントネール / ドメーヌ・ラファージュ",8779,,1980,1980,,,"ルーションのベストドメーヌの一つ  ☆☆☆(B&D)",,,"国: France
地方: Roussillon
ブドウ品種: グルナッシュ・ブラン85％＋ルーサンヌ15％
インポーター: AZUMA CORPORATION
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"白ワイン
南アフリカ","2015 W.O. ・スワートランド・ホワイト / マリヌー&リーウ・ファミリー・ワインズ",8780,,4000,4000,,,2016年南アフリカ・ワイン・オブ・ザ・イヤー,,,"国: South Africa
地方: Western Cape
ブドウ品種: シュナン・ブラン74%+クレレット・ブランシュ12%+ヴィオニエ6%+セミヨン・グリ4%+グルナッシュ・ブラン4%
インポーター: BERRY BROS & RUDD
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"その他のワイン
南アフリカ","N.V. カペリティフ No.4 / A.A.バーデンホースト",8781,,4000,4000,,,,,,"国: South Africa
地方: Western Cape
ブドウ品種: --------
インポーター: RAFFINE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,,,,,,,,,,,,1,99,
"シャンパーニュ・ロゼ
フランス","N.V. ブールデール・ガロワ・ロゼ・ブリュット / ブールデール・ガロワ",8784,,7000,7000,,,ピノ・ムニエの名手,,,"国: France
地方: Champagne
ブドウ品種: ピノ・ムニエ100%（うち21%は赤ワイン）
インポーター: AOC France
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1373,,,,,,,,,,,1,99,
"シャンパーニュ
フランス","N.V. ブールデール・ガロワ・ブリュット / ブールデール・ガロワ",8785,,6000,6000,,,ピノ・ムニエの名手,,,"国: France
地方: Champagne
ブドウ品種: ピノ・ムニエ100%
インポーター: AOC France
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1373,,,,,,,,,,,1,99,
"シャンパーニュ
フランス","N.V. ルネ・コレ・レゼルヴ・ブリュット / ルネ・コレ",8786,,6000,6000,,,コトー・ド・セザンヌの新星,,,"国: France
地方: Champagne
ブドウ品種: シャルドネ50%+ピノ・ノワール50%
インポーター: AOC France
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1373,,,,,,,,,,,1,99,
"シャンパーニュ
フランス","N.V. ルネ・コレ・アンティム・エリタージュ / ルネ・コレ",8787,,12800,12800,,,コトー・ド・セザンヌの新星,,,"国: France
地方: Champagne
ブドウ品種: シャルドネ60%+ピノ・ノワール28%+ピノ・ムニエ12%
インポーター: AOC France
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1373,,,,,,,,,,,1,99,
"シャンパーニュ・ロゼ
フランス","2011 ルネ・コレ・アンティム・サンサション / ルネ・コレ",8788,,13400,13400,,,コトー・ド・セザンヌの新星,,,"国: France
地方: Champagne
ブドウ品種: シャルドネ19%+ピノ・ノワール81%
インポーター: AOC France
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1373,,,,,,,,,,,1,99,
"シャンパーニュ
フランス","N.V. イヴ・ルファン・エクストラ・ブリュット・プルミエ・クリュ / イヴ・ルファン",8790,,9600,9600,,,有機シャンパーニュの先駆け,,,"国: France
地方: Champagne
ブドウ品種: シャルドネ80%+ピノ・ノワール20%
インポーター: AOC France
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1373,,,,,,,,,,,1,99,
"シャンパーニュ
フランス","2006 イヴ・ルファン・エクストラ・ブリュット・キュヴェ・ティエリー・ルファン・プルミエ・クリュ / イヴ・ルファン",8791,,13500,13500,,,有機シャンパーニュの先駆け,,,"国: France
地方: Champagne
ブドウ品種: シャルドネ80%+ピノ・ノワール20%
インポーター: AOC France
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1373,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:ローヌ河流域","2015 ヴァントゥー・ル・スクレ / シャトー・ラ・クロワ・デ・パン",8792,,6300,6300,,,フレッシュさに重きを置いた南ローヌ,,,"国: France
地方: Vall?e du Rh?ne
ブドウ品種: グルナッシュ・ブラン40%+ルーサンヌ30%+ヴェルメンティーノ30%
インポーター: AOC France
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
白ワイン,"2013 サンタ・リタ・ヒルズ・シャルドネ・エステイト / メルヴィル・ワイナリー",8793,,5200,5200,,,サンタ・リタ・ヒルズを代表するエステート,,,"国: United States
地方: California
ブドウ品種: シャルドネ100%
インポーター: ICONIC WINE JAPAN
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
赤ワイン,"2014 サンタ・リタ・ヒルズ・シラー・エステイト / メルヴィル・ワイナリー",8794,,5500,5500,,,サンタ・リタ・ヒルズを代表するエステート,,,"国: United States
地方: California
ブドウ品種: シラー100%
インポーター: ICONIC WINE JAPAN
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
赤ワイン,"2012 サンタ・リタ・ヒルズ・ピノ・ノワール・エステイト / メルヴィル・ワイナリー",8795,,6500,6500,,,サンタ・リタ・ヒルズを代表するエステート,,,"国: United States
地方: California
ブドウ品種: ピノ・ノワール100%
インポーター: ICONIC WINE JAPAN
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
